customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
CUST4539,35,112.93,1702.81,Two year,Credit card,No
CUST4540,1,50.35,1925.06,Month-to-month,Credit card,No
CUST4541,21,106.39,7342.71,Two year,Electronic check,No
CUST4542,15,98.15,643.32,Month-to-month,Bank transfer,No
CUST4543,17,113.08,3430.77,One year,Electronic check,Yes
CUST4544,68,44.58,4268.54,Month-to-month,Credit card,Yes
CUST4545,53,77.7,7191.57,Month-to-month,Electronic check,No
CUST4546,29,47.45,7981.62,Two year,Electronic check,No
CUST4547,44,102.41,6032.04,Month-to-month,Mailed check,Yes
CUST4548,18,20.53,7766.91,Two year,Credit card,No
CUST4549,33,76.48,6301.07,One year,Bank transfer,Yes
CUST4550,12,53.92,7706.36,Month-to-month,Credit card,No
CUST4551,42,52.27,5664.02,Two year,Electronic check,No
CUST4552,61,84.49,656.51,Month-to-month,Credit card,Yes
CUST4553,21,105.15,3227.32,Two year,Credit card,No
CUST4554,51,80.92,5179.85,Month-to-month,Mailed check,Yes
CUST4555,51,105.32,2818.73,Two year,Mailed check,No
CUST4556,35,46.46,2201.6,One year,Credit card,No
CUST4557,18,71.95,4627.65,Month-to-month,Mailed check,Yes
CUST4558,37,65.05,7469.34,One year,Electronic check,No
CUST4559,69,21.16,299.16,Month-to-month,Electronic check,No
CUST4560,56,75.68,6158.47,Month-to-month,Electronic check,Yes
CUST4561,19,86.15,5787.36,Month-to-month,Mailed check,Yes
CUST4562,8,79.19,7712.35,Month-to-month,Credit card,Yes
CUST4563,31,93.63,7447.08,Month-to-month,Electronic check,No
CUST4564,3,77.13,6102.62,Month-to-month,Bank transfer,No
CUST4565,49,26.68,4172.86,Month-to-month,Electronic check,No
CUST4566,4,31.64,1650.06,Month-to-month,Credit card,No
CUST4567,19,79.65,4370.98,Month-to-month,Electronic check,No
CUST4568,36,47.5,6127.51,One year,Bank transfer,No
CUST4569,21,27.96,7167.44,One year,Electronic check,No
CUST4570,57,62.96,6321.9,Month-to-month,Electronic check,No
CUST4571,67,75.43,1578.23,Two year,Credit card,Yes
CUST4572,43,52.87,4805.5,One year,Electronic check,No
CUST4573,33,92.04,2670.74,One year,Electronic check,No
CUST4574,41,84.38,93.46,Month-to-month,Mailed check,No
CUST4575,8,53.28,1617.76,Month-to-month,Credit card,No
CUST4576,6,95.49,923.5,Two year,Credit card,No
CUST4577,67,84.87,6744.9,Two year,Credit card,No
CUST4578,18,83.74,2082.88,Month-to-month,Credit card,Yes
CUST4579,30,75.34,2291.89,Month-to-month,Electronic check,Yes
CUST4580,34,21.14,7680.29,One year,Bank transfer,No
CUST4581,56,89.65,3045.11,One year,Bank transfer,No
CUST4582,60,57.6,96.49,Two year,Mailed check,No
CUST4583,30,114.26,2285.09,Month-to-month,Electronic check,No
CUST4584,52,101.8,972.01,Month-to-month,Credit card,No
CUST4585,31,78.77,840.41,Month-to-month,Credit card,No
CUST4586,65,45.22,638.35,Month-to-month,Bank transfer,No
CUST4587,58,40.37,4754.21,Month-to-month,Mailed check,No
CUST4588,9,54.04,1530.99,Two year,Electronic check,Yes
CUST4589,1,67.66,2902.72,Month-to-month,Mailed check,No
CUST4590,65,49.61,6898.9,Two year,Electronic check,No
CUST4591,59,71.49,3406.22,Month-to-month,Mailed check,No
CUST4592,16,36.54,7327.22,Month-to-month,Mailed check,No
CUST4593,15,117.77,3993.55,Month-to-month,Credit card,Yes
CUST4594,15,30.79,3202.72,Month-to-month,Bank transfer,No
CUST4595,45,113.19,6008.1,Two year,Credit card,No
CUST4596,38,111.36,603.94,Month-to-month,Bank transfer,No
CUST4597,30,72.54,734.04,Month-to-month,Mailed check,No
CUST4598,0,92.49,5222.75,Month-to-month,Electronic check,No
CUST4599,10,63.6,3905.79,Month-to-month,Credit card,No
CUST4600,3,83.0,6327.51,One year,Electronic check,No
CUST4601,70,54.06,7331.84,Month-to-month,Credit card,Yes
CUST4602,25,50.12,3119.17,One year,Credit card,No
CUST4603,49,77.82,4779.35,One year,Credit card,Yes
CUST4604,11,69.81,4015.56,Month-to-month,Electronic check,No
CUST4605,64,77.95,7853.25,Month-to-month,Credit card,No
CUST4606,46,48.67,6652.05,One year,Credit card,Yes
CUST4607,52,56.7,7295.67,One year,Credit card,No
CUST4608,70,28.39,2049.63,Month-to-month,Electronic check,No
CUST4609,1,25.23,6184.76,Month-to-month,Credit card,No
CUST4610,23,45.35,2138.48,Month-to-month,Electronic check,Yes
CUST4611,3,27.42,1685.77,Month-to-month,Bank transfer,No
CUST4612,18,30.38,7555.24,Month-to-month,Credit card,No
CUST4613,25,101.29,174.05,Month-to-month,Mailed check,No
CUST4614,39,23.89,7723.8,Month-to-month,Bank transfer,No
CUST4615,49,85.89,1211.11,Month-to-month,Electronic check,No
CUST4616,42,47.26,6559.12,Month-to-month,Mailed check,Yes
CUST4617,66,107.15,2221.86,Two year,Electronic check,No
CUST4618,11,68.5,2818.6,Month-to-month,Electronic check,No
CUST4619,66,50.56,1749.73,Two year,Credit card,Yes
CUST4620,26,71.76,4692.4,Month-to-month,Mailed check,Yes
CUST4621,53,58.2,2797.8,One year,Electronic check,No
CUST4622,65,76.43,5266.0,Month-to-month,Bank transfer,No
CUST4623,48,31.45,144.87,One year,Credit card,No
CUST4624,15,119.7,533.71,Month-to-month,Bank transfer,Yes
CUST4625,1,62.56,815.3,Month-to-month,Bank transfer,No
CUST4626,59,54.82,3363.57,Two year,Credit card,Yes
CUST4627,53,91.02,6522.07,Month-to-month,Electronic check,No
CUST4628,29,56.39,7107.66,Two year,Bank transfer,No
CUST4629,37,103.33,1973.59,Month-to-month,Electronic check,No
CUST4630,27,65.43,4603.47,Month-to-month,Electronic check,No
CUST4631,24,91.96,6151.55,Month-to-month,Credit card,Yes
CUST4632,9,30.75,2324.86,One year,Bank transfer,No
CUST4633,59,104.61,3283.88,Month-to-month,Bank transfer,No
CUST4634,41,93.57,4201.31,Two year,Credit card,Yes
CUST4635,39,41.17,1096.3,Month-to-month,Electronic check,No
CUST4636,41,34.53,227.34,One year,Electronic check,No
CUST4637,46,51.63,1239.39,Month-to-month,Credit card,No
CUST4638,36,117.61,5022.29,Month-to-month,Electronic check,No
CUST4639,21,45.68,607.47,Month-to-month,Electronic check,No
CUST4640,56,65.61,1533.78,Month-to-month,Bank transfer,No
CUST4641,26,23.0,2716.07,Month-to-month,Electronic check,No
CUST4642,40,59.72,641.4,Month-to-month,Electronic check,No
CUST4643,33,77.13,1549.76,Month-to-month,Electronic check,No
CUST4644,31,115.31,7291.93,Month-to-month,Electronic check,No
CUST4645,65,71.67,174.01,Month-to-month,Credit card,Yes
CUST4646,11,101.91,5234.39,Month-to-month,Credit card,No
CUST4647,39,74.71,3087.58,Month-to-month,Credit card,No
CUST4648,9,24.08,5387.74,Two year,Electronic check,Yes
CUST4649,47,51.5,4717.76,Two year,Credit card,Yes
CUST4650,19,77.55,1803.52,Month-to-month,Mailed check,No
CUST4651,38,115.06,6780.73,Two year,Mailed check,No
CUST4652,59,105.91,3945.68,One year,Mailed check,No
CUST4653,65,42.84,6583.84,Month-to-month,Bank transfer,No
CUST4654,64,42.01,3259.98,Month-to-month,Electronic check,Yes
CUST4655,50,40.12,7877.79,Two year,Bank transfer,No
CUST4656,35,112.25,6168.51,One year,Credit card,Yes
CUST4657,23,105.27,7728.28,Two year,Electronic check,No
CUST4658,26,97.49,4124.33,Two year,Mailed check,No
CUST4659,1,59.27,3800.06,Month-to-month,Electronic check,No
CUST4660,30,70.44,6048.52,Month-to-month,Bank transfer,No
CUST4661,56,66.43,7044.72,Month-to-month,Credit card,No
CUST4662,65,45.34,7713.88,Month-to-month,Credit card,No
CUST4663,28,70.5,2609.92,Month-to-month,Bank transfer,No
CUST4664,14,23.05,6393.66,Month-to-month,Electronic check,No
CUST4665,11,33.18,1700.95,Month-to-month,Bank transfer,No
CUST4666,27,108.66,4373.68,Month-to-month,Credit card,Yes
CUST4667,23,95.17,1455.19,Month-to-month,Mailed check,No
CUST4668,20,62.29,2792.23,Month-to-month,Credit card,No
CUST4669,9,71.72,7452.24,Month-to-month,Credit card,Yes
CUST4670,17,57.0,1185.8,Month-to-month,Electronic check,No
CUST4671,13,94.08,5066.56,One year,Mailed check,Yes
CUST4672,33,98.42,4751.78,Two year,Credit card,No
CUST4673,57,96.33,983.49,Month-to-month,Mailed check,No
CUST4674,21,92.26,2621.31,Month-to-month,Bank transfer,No
CUST4675,69,40.45,4512.59,Two year,Electronic check,No
CUST4676,35,53.8,1513.69,Month-to-month,Mailed check,No
CUST4677,44,66.98,6408.98,One year,Mailed check,Yes
CUST4678,35,53.08,7777.81,Month-to-month,Electronic check,Yes
CUST4679,21,95.49,1733.78,Two year,Bank transfer,Yes
CUST4680,60,52.94,1511.56,Two year,Mailed check,No
CUST4681,55,33.82,3650.38,One year,Electronic check,No
CUST4682,32,59.9,5987.17,Month-to-month,Credit card,No
CUST4683,44,117.99,2267.17,Two year,Electronic check,No
CUST4684,35,42.59,178.64,One year,Credit card,No
CUST4685,19,81.22,4338.94,One year,Mailed check,Yes
CUST4686,17,63.3,7653.67,Month-to-month,Mailed check,No
CUST4687,37,27.1,3142.39,One year,Mailed check,Yes
CUST4688,66,68.79,3372.67,Month-to-month,Bank transfer,No
CUST4689,22,90.22,7751.84,Month-to-month,Bank transfer,No
CUST4690,15,71.32,5562.97,Month-to-month,Credit card,Yes
CUST4691,58,107.21,5758.99,Month-to-month,Electronic check,Yes
CUST4692,68,48.89,4510.36,One year,Credit card,No
CUST4693,67,28.62,7797.38,One year,Electronic check,No
CUST4694,20,113.66,5517.15,Month-to-month,Mailed check,No
CUST4695,69,57.82,7162.36,One year,Electronic check,No
CUST4696,11,77.64,5601.04,Two year,Bank transfer,No
CUST4697,15,99.2,5886.22,Month-to-month,Electronic check,No
CUST4698,13,52.43,2337.48,Month-to-month,Electronic check,No
CUST4699,60,91.62,2441.76,Month-to-month,Mailed check,No
CUST4700,70,33.54,6268.22,Month-to-month,Mailed check,No
CUST4701,45,49.13,2387.72,Month-to-month,Bank transfer,Yes
CUST4702,31,34.47,4510.91,Month-to-month,Electronic check,No
CUST4703,14,101.12,2009.83,Month-to-month,Electronic check,Yes
CUST4704,43,42.26,6539.53,Two year,Electronic check,No
CUST4705,16,91.74,901.8,One year,Mailed check,No
CUST4706,40,114.33,6638.98,Month-to-month,Bank transfer,No
CUST4707,53,72.78,4829.78,Month-to-month,Electronic check,Yes
CUST4708,43,74.0,1511.54,Month-to-month,Electronic check,No
CUST4709,4,66.1,4345.44,Month-to-month,Electronic check,No
CUST4710,26,52.59,2274.34,Month-to-month,Electronic check,Yes
CUST4711,42,67.57,2601.27,Month-to-month,Bank transfer,No
CUST4712,30,80.28,2825.19,Month-to-month,Bank transfer,No
CUST4713,16,118.6,525.29,Month-to-month,Bank transfer,Yes
CUST4714,53,113.78,7887.97,Month-to-month,Mailed check,No
CUST4715,61,106.22,271.65,Two year,Electronic check,No
CUST4716,31,108.91,5306.73,Month-to-month,Electronic check,No
CUST4717,39,66.78,2982.4,Month-to-month,Electronic check,Yes
CUST4718,12,85.74,5175.16,Month-to-month,Electronic check,No
CUST4719,34,109.51,2862.86,Two year,Credit card,Yes
CUST4720,4,59.3,5396.53,Two year,Bank transfer,No
CUST4721,28,116.18,5839.3,Month-to-month,Credit card,Yes
CUST4722,69,61.58,5530.61,Two year,Credit card,No
CUST4723,24,80.11,929.42,Month-to-month,Mailed check,No
CUST4724,21,90.98,5262.01,Two year,Mailed check,Yes
CUST4725,65,115.06,2254.3,Month-to-month,Electronic check,Yes
CUST4726,44,44.46,249.83,Month-to-month,Credit card,No
CUST4727,68,94.61,3330.35,One year,Credit card,Yes
CUST4728,71,72.08,3479.67,Month-to-month,Bank transfer,No
CUST4729,0,46.86,3748.05,One year,Credit card,No
CUST4730,43,97.66,5644.5,Month-to-month,Mailed check,No
CUST4731,38,75.22,2484.57,One year,Credit card,No
CUST4732,53,86.1,2535.94,Month-to-month,Mailed check,No
CUST4733,28,52.29,503.21,Month-to-month,Electronic check,Yes
CUST4734,53,68.13,5500.83,Two year,Mailed check,No
CUST4735,15,81.74,4551.25,Two year,Electronic check,No
CUST4736,19,60.49,2808.41,Two year,Bank transfer,No
CUST4737,45,39.84,5647.41,One year,Electronic check,No
CUST4738,66,116.16,4308.11,One year,Credit card,No
CUST4739,64,71.15,3764.57,Month-to-month,Mailed check,No
CUST4740,57,93.39,4100.37,Month-to-month,Electronic check,Yes
CUST4741,52,61.1,5098.06,Month-to-month,Electronic check,Yes
CUST4742,0,55.51,5286.82,Month-to-month,Electronic check,No
CUST4743,65,60.72,2325.88,Two year,Electronic check,No
CUST4744,28,60.92,1143.13,Month-to-month,Electronic check,No
CUST4745,69,74.42,1269.94,Two year,Electronic check,No
CUST4746,7,74.35,5122.34,Month-to-month,Mailed check,No
CUST4747,28,69.72,6985.53,One year,Credit card,No
CUST4748,50,33.48,3287.78,Month-to-month,Credit card,Yes
CUST4749,32,69.61,1372.77,Month-to-month,Electronic check,No
CUST4750,2,36.91,6057.69,Two year,Mailed check,No
CUST4751,59,32.61,6663.27,Month-to-month,Electronic check,Yes
CUST4752,34,113.26,7047.05,Month-to-month,Bank transfer,No
CUST4753,68,80.5,4862.51,Month-to-month,Credit card,No
CUST4754,19,85.95,6888.61,Month-to-month,Electronic check,No
CUST4755,38,60.18,143.01,Month-to-month,Mailed check,Yes
CUST4756,3,110.9,875.74,One year,Credit card,No
CUST4757,18,83.79,758.76,Month-to-month,Mailed check,Yes
CUST4758,44,96.92,5706.59,Month-to-month,Bank transfer,No
CUST4759,42,56.86,575.26,Month-to-month,Electronic check,No
CUST4760,12,116.0,3980.99,Two year,Bank transfer,No
CUST4761,12,102.05,3792.2,One year,Credit card,No
CUST4762,59,105.39,2499.41,Month-to-month,Electronic check,No
CUST4763,56,37.22,6965.83,Month-to-month,Credit card,No
CUST4764,51,47.1,1380.06,Month-to-month,Electronic check,No
CUST4765,52,48.56,2832.65,One year,Mailed check,Yes
CUST4766,42,47.09,6197.89,One year,Credit card,Yes
CUST4767,71,105.54,262.77,Two year,Bank transfer,Yes
CUST4768,71,23.19,5390.14,Month-to-month,Bank transfer,No
CUST4769,41,27.61,6534.85,Month-to-month,Mailed check,No
CUST4770,25,47.39,7459.5,Month-to-month,Mailed check,No
CUST4771,22,39.99,7012.85,Month-to-month,Bank transfer,Yes
CUST4772,42,43.19,2568.69,Month-to-month,Mailed check,No
CUST4773,27,99.79,4699.19,Month-to-month,Electronic check,Yes
CUST4774,8,76.31,636.8,One year,Bank transfer,No
CUST4775,19,20.58,2077.8,Month-to-month,Credit card,No
CUST4776,55,62.93,771.89,Two year,Bank transfer,Yes
CUST4777,38,60.79,2535.19,Month-to-month,Mailed check,No
CUST4778,50,31.39,7003.99,Two year,Electronic check,No
CUST4779,11,87.61,2790.39,Two year,Credit card,No
CUST4780,54,90.21,4503.95,Two year,Bank transfer,No
CUST4781,10,92.09,3478.38,One year,Bank transfer,No
CUST4782,25,92.85,3682.15,Two year,Credit card,No
CUST4783,41,20.01,7757.18,Month-to-month,Electronic check,No
CUST4784,26,115.39,2383.31,Month-to-month,Mailed check,No
CUST4785,10,101.42,5026.05,One year,Mailed check,No
CUST4786,37,110.4,3372.1,One year,Mailed check,No
CUST4787,42,21.56,507.95,Two year,Mailed check,Yes
CUST4788,18,113.39,3924.86,Month-to-month,Credit card,No
CUST4789,63,100.98,6510.48,Month-to-month,Electronic check,Yes
CUST4790,5,103.72,808.05,One year,Electronic check,Yes
CUST4791,45,29.33,575.34,Two year,Bank transfer,Yes
CUST4792,41,93.88,1245.98,Month-to-month,Bank transfer,Yes
CUST4793,64,115.99,6119.91,Month-to-month,Electronic check,Yes
CUST4794,71,87.85,5797.48,Month-to-month,Bank transfer,Yes
CUST4795,58,77.06,4528.84,Month-to-month,Electronic check,No
CUST4796,51,114.56,3756.45,Month-to-month,Credit card,Yes
CUST4797,46,64.29,7108.84,Month-to-month,Credit card,Yes
CUST4798,6,79.93,6138.25,Two year,Mailed check,No
CUST4799,10,67.63,6499.3,Month-to-month,Electronic check,Yes
CUST4800,60,113.28,6509.83,Month-to-month,Credit card,Yes
CUST4801,67,27.61,5148.88,One year,Electronic check,No
CUST4802,24,70.11,3674.96,Two year,Bank transfer,No
CUST4803,11,88.7,6920.13,Two year,Electronic check,No
CUST4804,25,99.19,7409.54,Month-to-month,Mailed check,No
CUST4805,11,78.3,209.97,Two year,Mailed check,No
CUST4806,42,110.89,431.41,Month-to-month,Credit card,No
CUST4807,50,114.2,7670.77,One year,Bank transfer,No
CUST4808,36,26.43,2231.74,One year,Bank transfer,No
CUST4809,45,60.24,6989.49,Month-to-month,Electronic check,No
CUST4810,52,22.35,3122.59,Month-to-month,Bank transfer,Yes
CUST4811,12,52.94,970.42,Month-to-month,Mailed check,No
CUST4812,53,73.69,661.94,Two year,Credit card,Yes
CUST4813,56,111.08,1268.93,Month-to-month,Credit card,No
CUST4814,3,104.66,2014.15,One year,Credit card,No
CUST4815,48,32.75,3918.38,Month-to-month,Bank transfer,No
CUST4816,6,29.3,5617.95,Month-to-month,Bank transfer,No
CUST4817,10,78.93,7891.46,Two year,Mailed check,No
CUST4818,53,73.21,3543.22,One year,Electronic check,Yes
CUST4819,44,46.64,4155.12,Two year,Electronic check,Yes
CUST4820,22,109.95,4184.09,Month-to-month,Credit card,No
CUST4821,27,112.74,4324.69,Month-to-month,Credit card,No
CUST4822,56,60.26,4151.57,Month-to-month,Bank transfer,No
CUST4823,25,109.03,90.02,Month-to-month,Credit card,No
CUST4824,24,58.39,33.76,Month-to-month,Mailed check,No
CUST4825,53,93.68,799.38,One year,Mailed check,No
CUST4826,28,67.59,830.42,Month-to-month,Credit card,No
CUST4827,35,32.26,5645.08,Month-to-month,Credit card,No
CUST4828,13,112.79,1655.23,Month-to-month,Credit card,No
CUST4829,34,65.41,7159.82,Month-to-month,Credit card,No
CUST4830,29,93.45,7430.28,One year,Credit card,No
CUST4831,16,56.72,7807.63,Month-to-month,Mailed check,No
CUST4832,66,21.89,7513.87,Month-to-month,Electronic check,No
CUST4833,29,30.05,2189.67,Month-to-month,Mailed check,No
CUST4834,44,69.62,4088.02,Two year,Mailed check,No
CUST4835,50,89.0,1420.13,Two year,Credit card,No
CUST4836,46,53.47,6453.55,One year,Electronic check,No
CUST4837,52,89.55,7109.69,Month-to-month,Credit card,Yes
CUST4838,63,89.86,6813.28,Month-to-month,Mailed check,No
CUST4839,37,90.39,3478.27,One year,Electronic check,No
CUST4840,63,69.25,6074.22,Two year,Bank transfer,No
CUST4841,6,111.49,798.68,Two year,Credit card,No
CUST4842,21,68.92,341.15,Two year,Bank transfer,No
CUST4843,40,65.03,6030.83,Month-to-month,Bank transfer,No
CUST4844,9,39.94,3414.34,Two year,Bank transfer,No
CUST4845,56,50.77,7964.48,One year,Bank transfer,Yes
CUST4846,6,24.23,796.09,Two year,Electronic check,No
CUST4847,49,83.35,6847.91,Month-to-month,Credit card,No
CUST4848,51,44.85,3850.26,Month-to-month,Electronic check,No
CUST4849,32,50.42,6620.66,Month-to-month,Credit card,Yes
CUST4850,0,97.08,6540.68,Month-to-month,Credit card,No
CUST4851,52,52.72,7329.62,Month-to-month,Credit card,No
CUST4852,59,44.22,2396.84,Two year,Electronic check,No
CUST4853,33,36.91,7599.4,Month-to-month,Mailed check,No
CUST4854,3,97.49,1230.3,Month-to-month,Bank transfer,No
CUST4855,16,32.97,674.11,Month-to-month,Mailed check,No
CUST4856,3,65.38,3464.29,Month-to-month,Mailed check,No
CUST4857,42,70.69,6630.02,Two year,Mailed check,No
CUST4858,3,88.74,3797.9,Month-to-month,Bank transfer,No
CUST4859,0,83.33,6637.71,Month-to-month,Mailed check,No
CUST4860,70,101.07,5842.9,Two year,Bank transfer,No
CUST4861,49,24.48,1691.24,Two year,Bank transfer,Yes
CUST4862,60,49.64,7592.08,Month-to-month,Bank transfer,Yes
CUST4863,34,48.01,505.03,One year,Credit card,No
CUST4864,7,34.6,7188.27,One year,Credit card,No
CUST4865,23,48.92,2449.46,One year,Mailed check,No
CUST4866,35,50.98,4011.18,Month-to-month,Credit card,No
CUST4867,49,72.19,3390.37,Two year,Bank transfer,No
CUST4868,42,86.37,1391.24,Month-to-month,Credit card,No
CUST4869,26,58.11,2878.01,Month-to-month,Bank transfer,No
CUST4870,31,91.95,1559.62,Month-to-month,Electronic check,Yes
CUST4871,17,53.62,1647.01,Month-to-month,Credit card,No
CUST4872,27,49.03,1512.71,Two year,Mailed check,No
CUST4873,28,74.12,3922.36,Month-to-month,Electronic check,No
CUST4874,15,22.37,6387.49,Month-to-month,Electronic check,No
CUST4875,46,27.98,4560.38,Month-to-month,Credit card,No
CUST4876,58,61.8,7147.79,Month-to-month,Credit card,No
CUST4877,30,114.29,5099.63,Two year,Mailed check,No
CUST4878,3,92.15,5520.93,Month-to-month,Electronic check,No
CUST4879,36,28.81,5347.51,One year,Bank transfer,Yes
CUST4880,16,104.63,3606.68,One year,Credit card,No
CUST4881,38,93.23,5520.92,One year,Electronic check,Yes
CUST4882,47,81.09,576.27,One year,Electronic check,No
CUST4883,45,102.03,6881.61,Month-to-month,Bank transfer,No
CUST4884,47,60.41,6226.94,Two year,Electronic check,Yes
CUST4885,38,42.15,1976.94,One year,Credit card,No
CUST4886,3,71.2,6148.9,One year,Bank transfer,No
CUST4887,29,74.88,120.89,Two year,Credit card,No
CUST4888,29,73.83,1753.63,Two year,Mailed check,Yes
CUST4889,21,76.51,539.8,Two year,Electronic check,No
CUST4890,65,114.87,6246.21,Two year,Credit card,Yes
CUST4891,11,110.22,6051.88,Month-to-month,Credit card,Yes
CUST4892,35,107.57,6512.82,Month-to-month,Mailed check,No
CUST4893,17,100.14,55.76,Month-to-month,Electronic check,Yes
CUST4894,52,114.34,4019.84,Month-to-month,Credit card,No
CUST4895,70,29.85,5644.59,Two year,Bank transfer,Yes
CUST4896,0,46.51,1260.1,One year,Credit card,No
CUST4897,57,69.51,5205.33,One year,Credit card,No
